year,team,player,pos,goals,assists,plus.minus,toi,dps,ops,dps.sr,ops.sr
1999,EDM,Craig Millar,D,0,2,-6,364,0.19703216547721025,NA,-0.2,0.2
1999,EDM,Chris Ferraro,RW,1,0,1,17,0.05573777179423645,NA,0.2,0.1
1999,EDM,Christian Laflamme,D,0,1,-3,182,0.09851608273860513,NA,-0.1,0.1
1999,EDM,Fredrik Bremberg,C,0,0,-2,98,0.01774406741204855,NA,-0.3,0
1999,EDM,Jim Dowd,C,0,0,0,10,0.009718987777962694,NA,0,0
1999,EDM,Bill Huard,LW,0,0,0,17,0.014089085294476543,NA,0,0
1999,EDM,Joe Hulbig,LW,0,0,1,8,0.04538116419162896,NA,0,0
1999,EDM,Dan LaCouture,LW,0,0,1,20,0.05532640087008298,NA,-0.1,0.1
1999,EDM,Daniel Lacroix,LW,0,0,0,25,0.020719243080112564,NA,-0.1,0
1999,FLA,Ray Whitney,C,26,38,-3,1485,1.472161774652675,NA,5.4,1.3
1999,FLA,Rob Niedermayer,C,18,33,-13,1745,1.3627580044690886,NA,2.5,1.2
1999,FLA,Viktor Kozlov,C,16,35,13,1238,1.8279768979660354,NA,3.6,1.7
1999,FLA,Scott Mellanby,RW,18,27,5,1088,0.9803261582431423,NA,3.6,1.3
1999,FLA,Radek Dvorak,RW,19,24,7,1330,1.2327824105253384,NA,2.9,1.6
1999,FLA,Mark Parrish,LW,24,13,-6,1021,0.9133049502057952,NA,3.6,0.8
1999,FLA,Robert Svehla,D,8,29,-13,1980,2.815565381401841,NA,2.7,2.7
1999,FLA,Bill Lindsay,LW,12,15,-1,1021,1.1070599822357599,NA,1.3,1
1999,FLA,Oleg Kvasha,LW,12,13,5,870,1.17010719669042,NA,1.5,1.1
1999,FLA,Johan Garpenlov,LW,8,9,-9,847,0.6017814980557253,NA,0.3,0.5
1999,FLA,Pavel Bure*,RW,13,3,3,239,0.28903840447988083,NA,2.4,0.4
1999,FLA,Ed Jovanovski,D,3,13,-4,926,1.4779630464332638,NA,1,1.4
1999,FLA,Kirk Muller,LW,4,11,-11,1186,0.9047201563010896,NA,-1.2,0.7
1999,FLA,Jaroslav Spacek,D,3,12,15,1225,3.5278267306889446,NA,0.6,3.4
1999,FLA,Dave Gagner,C,4,10,-7,490,0.2528663551557735,NA,0.6,0.2
1999,FLA,Terry Carkner,D,2,9,0,1130,2.1818653783798747,NA,0.2,2.1
1999,FLA,Bret Hedican,D,3,7,-2,560,0.9262743919802142,NA,0.8,0.9
1999,FLA,Paul Laus,D,1,9,-1,836,1.5366921963256912,NA,0.3,1.5
1999,FLA,Peter Worrell,LW,4,5,0,388,0.4354306205612146,NA,0.3,0.4
1999,FLA,Dan Boyle,D,3,5,0,414,0.7993736873002375,NA,0.7,0.8
1999,FLA,Dino Ciccarelli*,RW,6,1,-1,186,0.09571795450912754,NA,0.9,0.1
1999,FLA,Gord Murphy,D,0,7,4,1017,2.273686891789831,NA,-0.3,2.2
1999,FLA,Rhett Warrener,D,0,7,-1,913,1.685367978746267,NA,-0.2,1.6
1999,FLA,Alex Hicks,LW,0,6,-4,528,0.43754073637685653,NA,-0.8,0.4
1999,FLA,Marcus Nilson,RW,1,1,2,99,0.14907420168616287,NA,0,0.2
1999,FLA,Peter Ratchuk,D,1,1,-1,334,0.5674033291162249,NA,0,0.5
1999,FLA,Chris Wells,C,0,2,-4,237,0.09850055764023359,NA,-0.4,0.1
1999,FLA,Ryan Johnson,C,1,0,0,15,0.016044593877481347,NA,0.2,0
1999,FLA,Filip Kuba,D,0,1,2,112,0.3712597091448089,NA,0,0.4
1999,FLA,David Nemirovsky,RW,0,1,1,18,0.051764131655843294,NA,0.1,0.1
1999,FLA,Jeff Ware,D,0,1,-6,96,-0.27965006242548335,NA,0,-0.3
1999,FLA,Chris Allen,D,0,0,1,13,0.10260311893494017,NA,0,0.1
1999,FLA,Viacheslav Butsayev,C,0,0,-1,16,-0.02163677293667949,NA,0,0
1999,FLA,Dwayne Hay,LW,0,0,-1,59,0.0274613817721299,NA,-0.2,0
1999,FLA,John Jakopin,D,0,0,-1,41,0.001663014191177737,NA,0,0
1999,FLA,Jeff Norton,D,0,0,0,52,0.10040442449181725,NA,-0.1,0.1
1999,FLA,Herbert Vasiljevs,C,0,0,-1,56,0.0211488107366041,NA,-0.1,0
1999,FLA,Steve Washburn,C,0,0,-1,25,-0.012010016610190683,NA,-0.1,0
1999,FLA,Mike Wilson,D,0,0,2,78,0.30561066236169765,NA,-0.1,0.3
1999,LAK,Luc Robitaille*,LW,39,35,-1,1573,2.0861279678453655,NA,7.8,1.9
1999,LAK,Donald Audette,RW,18,18,7,825,1.2837359022866408,NA,3.5,1.3
1999,LAK,Rob Blake*,D,12,23,-7,1542,3.253453980773811,NA,3.4,3
1999,LAK,Jozef Stumpel,C,13,21,-18,1263,0.9715869462537956,NA,1.6,0.9
1999,LAK,Glen Murray,RW,16,15,-14,1254,0.9964537736320285,NA,1.6,1
1999,LAK,Ray Ferraro,C,13,18,0,947,1.2514984111630245,NA,2.1,1.2
1999,LAK,Yanic Perreault,C,10,17,-3,986,1.1867854532284228,NA,1.3,1.1
1999,LAK,Vladimir Tsyplakov,LW,11,12,-7,1130,1.2551976537620133,NA,0.6,1.1
1999,LAK,Steve Duchesne,D,4,19,-6,1271,2.663830606365279,NA,1.6,2.5
1999,LAK,Olli Jokinen,C,9,12,-10,970,0.8943837678599584,NA,0.6,0.8
1999,LAK,Craig Johnson,LW,7,12,-12,830,0.6561891619256867,NA,0.5,0.6
1999,LAK,Russ Courtnall,RW,6,13,-9,858,0.7042189540885416,NA,0.4,0.7
1999,LAK,Garry Galley,D,4,12,-9,1036,1.852821003365402,NA,1.1,1.7
1999,LAK,Pavel Rosa,RW,4,12,0,393,0.4823081102736525,NA,1.1,0.5
1999,LAK,Doug Bodger,D,3,11,1,1264,3.189112674977062,NA,0.5,3
1999,LAK,Sean O'Donnell,D,1,13,1,1533,3.851314627605548,NA,0,3.6
1999,LAK,Ian Laperriere,C,3,10,-5,848,0.9269109158752569,NA,-0.6,0.8
1999,LAK,Philippe Boucher,D,2,6,-12,803,1.0467348349575591,NA,0.3,0.9
1999,LAK,Mattias Norstrom,D,2,5,-10,1586,3.1292635033625884,NA,-0.6,2.9
1999,LAK,Sandy Moger,C,3,2,-9,433,0.22346777659483827,NA,-0.3,0.2
1999,LAK,Nathan LaFayette,RW,2,2,0,391,0.4798536160737865,NA,-0.4,0.5
1999,LAK,Josh Green,LW,1,3,-5,317,0.2344627904987579,NA,-0.3,0.2
1999,LAK,Mark Visheau,D,1,3,-7,267,0.11476442835255111,NA,0.3,0.1
1999,LAK,Matt Johnson,LW,2,1,-5,290,0.19798997911618532,NA,-0.2,0.2
1999,LAK,Dave Babych,D,0,2,-2,142,0.19455983041039607,NA,0.1,0.2
1999,LAK,Jason Blake,C,1,0,1,17,0.06121718696541365,NA,0.2,0.1
1999,LAK,Steve McKenna,LW,1,0,-3,168,0.11068891827358396,NA,-0.2,0.1
1999,LAK,Jan Nemecek,D,1,0,-1,100,0.1686697167896816,NA,0.1,0.2
1999,LAK,Eric Lacroix,LW,0,1,-5,233,0.12099182175297654,NA,-0.5,0.1
1999,LAK,Jaroslav Modry,D,0,1,1,130,0.39752526129415366,NA,0,0.4
1999,LAK,Sean Pronger,C,0,1,2,143,0.2664822375177013,NA,-0.3,0.3
1999,LAK,Dan Bylsma,RW,0,0,-1,79,0.05820151448871075,NA,-0.2,0.1
1999,LAK,Brandon Convery,C,0,0,-1,29,-4.263454516870093e-4,NA,-0.1,0
1999,LAK,Jason Podollan,RW,0,0,-3,62,-0.04016369902213539,NA,-0.2,0
1999,LAK,Roman Vopat,C,0,0,0,13,0.017180020427792313,NA,0,0
1999,MDA,Teemu Selanne*,RW,47,60,18,1709,2.5147795844513805,NA,11.6,2.7
1999,MDA,Paul Kariya*,LW,39,62,17,2094,2.9858611592000295,NA,9.1,3.1
1999,MDA,Steve Rucchin,C,23,39,11,1556,2.45433400914761,NA,4.8,2.2
1999,MDA,Fredrik Olausson,D,16,40,17,1464,4.771967591853173,NA,6.1,4.7
1999,MDA,Marty McInnis,C,18,34,-14,1424,1.3135115302921425,NA,3.6,1.1
1999,MDA,Tomas Sandstrom,RW,15,17,-5,1007,0.8770362490861923,NA,2.3,1
1999,MDA,Travis Green,C,13,17,-7,1365,1.5078686372277823,NA,0.9,1.3
1999,MDA,Matt Cullen,C,11,14,-12,1164,1.0521324608051315,NA,0.7,0.9
1999,MDA,Ruslan Salei,D,2,14,1,1632,3.9283457740473975,NA,0.2,3.8
1999,MDA,Ted Drury,C,5,6,2,619,0.8842996664392125,NA,0,0.8
1999,MDA,Jim McKenzie,LW,5,4,-18,757,0.14374749886390334,NA,-0.5,0.2
1999,MDA,Jeff Nielsen,RW,5,4,-12,821,0.40799650485237965,NA,-0.7,0.5
1999,MDA,Antti Aalto,C,3,5,-12,685,0.42780923610813376,NA,-0.7,0.3
1999,MDA,Johan Davidsson,C,3,5,-9,679,0.5362419226576742,NA,-0.7,0.4
1999,MDA,Jason Marshall,D,1,7,-5,1375,2.8569201882064252,NA,-0.4,2.8
1999,MDA,Kevin Haller,D,1,6,-1,1693,3.917276472342151,NA,-0.9,3.8
1999,MDA,Pascal Trepanier,D,2,4,0,572,1.3496829849428036,NA,0.3,1.3
1999,MDA,Mike Crowley,D,2,3,-10,332,0.008362303700090216,NA,0.4,0
1999,MDA,Pavel Trnka,D,0,4,-6,1014,1.9276077600721457,NA,-0.6,1.9
1999,MDA,Stu Grimson,LW,3,0,0,249,0.2767174873563702,NA,0,0.3
1999,MDA,Jamie Pushor,D,1,2,-20,1349,1.6330407694383282,NA,-0.9,1.5
1999,MDA,Scott Ferguson,D,0,1,0,30,0.07078756914035683,NA,0.1,0.1
1999,MDA,Josef Marha,C,0,1,-4,120,0.0014026277447959695,NA,-0.2,0
1999,MDA,Mike Leclerc,LW,0,0,-2,41,-0.03193808919105743,NA,-0.1,0
1999,MDA,Dan Trebil,D,0,0,-2,90,0.057358681797098784,NA,-0.1,0.1
1999,MTL,Mark Recchi*,RW,12,35,-4,1258,1.3691596517812514,NA,2.7,1.5
1999,MTL,Saku Koivu,C,14,30,-7,1302,1.5489669040046712,NA,2.5,1.5
1999,MTL,Vincent Damphousse,C,12,24,-7,1329,1.586713483589048,NA,1.4,1.5
1999,MTL,Martin Rucinsky,LW,17,17,-25,1329,0.9100198664645309,NA,1.7,0.8
1999,MTL,Vladimir Malakhov,D,13,21,-7,1456,3.400428895290833,NA,3.4,3.3
1999,MTL,Shayne Corson,LW,12,20,-10,1304,1.4559426934307538,NA,1.1,1.3
1999,MTL,Benoit Brunet,LW,14,17,-1,1067,1.4696570397922883,NA,1.8,1.4
1999,MTL,Turner Stevenson,RW,10,17,6,894,1.3156557424107347,NA,1.4,1.4
1999,MTL,Stephane Quintal,D,8,19,-23,1812,3.1244679146472776,NA,1.8,3
1999,MTL,Brian Savage,LW,16,10,-14,891,0.7170843818837361,NA,2,0.6
1999,MTL,Patrick Poulin,LW,8,17,6,1094,1.779083735287804,NA,0.5,1.7
1999,MTL,Sergei Zholtok,C,7,15,-12,783,0.6296387310750163,NA,0.9,0.6
1999,MTL,Jonas Hoglund,RW,8,10,-5,876,0.8675862886433069,NA,0.4,1
1999,MTL,Eric Weinrich,D,6,12,-12,1632,3.489538312931146,NA,0.8,3.4
1999,MTL,Patrice Brisebois,D,3,9,-8,1211,2.659450899430214,NA,0.3,2.6
1999,MTL,Igor Ulanov,D,3,9,-3,1336,3.385469118106793,NA,0.2,3.3
1999,MTL,Scott Thornton,C,7,4,-2,583,0.7375445019173386,NA,0.3,0.7
1999,MTL,Craig Rivet,D,2,8,-3,946,2.329323675702846,NA,0.3,2.3
1999,MTL,Jason Dawe,RW,4,5,0,407,0.4931117779840428,NA,0.3,0.5
1999,MTL,Dainius Zubrus,RW,3,5,-3,287,0.23146953675602683,NA,0.4,0.3
1999,MTL,Brett Clark,D,2,2,-3,804,1.9447784120583322,NA,-0.2,1.9
1999,MTL,Eric Houde,C,1,1,-2,57,0.0021852107550321426,NA,0.2,0
1999,MTL,Scott Lachance,D,1,1,-2,382,0.8794768948845093,NA,-0.1,0.9
1999,MTL,Dave Manson,D,0,2,-3,190,0.2820263565813497,NA,0,0.3
1999,MTL,Matt Higgins,C,1,0,-2,142,0.1210170353725151,NA,-0.2,0.1
1999,MTL,Miloslav Guren,D,0,1,-1,144,0.3124593813063944,NA,0,0.3
1999,MTL,Arron Asham,RW,0,0,-4,52,-0.09200202941962227,NA,-0.1,-0.1
1999,MTL,Andrei Bashkirov,LW,0,0,-3,70,-0.017294665671699776,NA,-0.2,0
1999,MTL,Sylvain Blouin,LW,0,0,0,18,0.02544643376904317,NA,0,0
1999,MTL,Brad Brown,D,0,0,0,30,0.08124195710799591,NA,0,0.1
1999,MTL,Jonathan Delisle,RW,0,0,0,5,0.006057884250418216,NA,0,0
1999,MTL,Jean-Francois Jomphe,C,0,0,0,54,0.0754931591687539,NA,-0.1,0.1
1999,MTL,Trent McCleary,RW,0,0,-1,268,0.28595158941642346,NA,-0.7,0.3
1999,MTL,Dave Morissette,LW,0,0,1,22,0.06985220323482347,NA,-0.1,0.1
1999,MTL,Alain Nasreddine,D,0,0,1,66,0.25623431844957684,NA,-0.1,0.3
1999,MTL,Terry Ryan,LW,0,0,0,3,0.004241072294840529,NA,0,0
1999,NJD,Petr Sykora,C,29,43,16,1299,2.040272571104009,NA,6.8,1.9
1999,NJD,Bobby Holik,LW,27,37,16,1370,1.900166410029399,NA,5.6,1.9
1999,NJD,Brian Rolston,C,24,33,11,1543,2.113293965817987,NA,4.1,1.9
1999,NJD,Jason Arnott,C,27,27,10,1140,1.63392451687999,NA,5.2,1.5
1999,NJD,Patrik Elias,LW,17,33,19,1172,1.8314050052388848,NA,3.7,1.9
1999,NJD,Brendan Morrison,C,13,33,-4,1058,1.0017560542739443,NA,3.2,0.9
1999,NJD,Scott Niedermayer*,D,11,35,16,1776,4.477461037584657,NA,4,4.4
1999,NJD,Randy McKay,RW,17,20,10,1127,1.3026124320339132,NA,2.5,1.5
1999,NJD,Lyle Odelein,D,5,26,6,1392,3.0024562970122837,NA,2.3,2.9
1999,NJD,Dave Andreychuk*,LW,15,13,1,808,0.7937593629659039,NA,2.2,0.8
1999,NJD,Jay Pandolfo,LW,14,13,3,1065,1.111406360475782,NA,1.3,1.1
1999,NJD,Vadim Sharifijanov,RW,11,16,11,723,1.0133231929549997,NA,1.9,1.1
1999,NJD,Scott Stevens*,D,5,22,29,1814,5.554256514747754,NA,1.4,5.4
1999,NJD,Denis Pederson,C,11,12,-10,1164,0.8851446930300276,NA,0.4,0.7
1999,NJD,Sergei Brylin,C,5,10,8,607,0.9736690800740636,NA,0.4,0.9
1999,NJD,Krzysztof Oliwa,LW,5,7,4,450,0.5754913529160014,NA,0.5,0.6
1999,NJD,Ken Daneyko,D,2,9,27,1644,5.089363467985949,NA,-0.3,5
1999,NJD,Kevin Dean,D,1,10,4,973,2.083666978113301,NA,0.2,2
1999,NJD,Bob Carpenter,C,2,8,-3,856,0.8196511664083124,NA,-1,0.7
1999,NJD,Brad Bombardir,D,1,7,-4,843,1.2266769182767194,NA,0.1,1.2
1999,NJD,Sheldon Souray,D,1,7,5,1045,2.2924161057601338,NA,-0.1,2.2
1999,NJD,Sergei Nemchinov,C,4,0,4,156,0.32556600337829583,NA,0.4,0.3
1999,NJD,Sasha Lakovic,LW,0,3,0,101,0.09437604456998885,NA,0,0.1
1999,NJD,Ken Sutton,D,1,0,1,65,0.19598899148233348,NA,0.1,0.2
1999,NJD,John Madden,LW,0,1,-2,37,-0.042928610345752315,NA,0,0
1999,NJD,Scott Daniels,LW,0,0,0,2,0.001868832565742354,NA,0,0
1999,NJD,Bryan Muir,D,0,0,0,10,0.018228765949284253,NA,0,0
1999,NSH,Cliff Ronning,C,18,35,-6,1418,1.0428639154996124,NA,3.4,1.1
1999,NSH,Greg Johnson,C,16,34,-8,1321,0.8781186829896366,NA,3.2,0.9
1999,NSH,Sergei Krivokrasov,RW,25,23,-5,1129,1.033773159194961,NA,4.4,0.9
1999,NSH,Sebastien Bordeleau,C,16,24,-14,1102,0.4486408392561543,NA,2.8,0.5
1999,NSH,Scott Walker,C,15,25,0,1161,1.0442203924676992,NA,2.5,1.1
1999,NSH,Tom Fitzgerald,RW,13,19,-18,1383,0.8061767371846623,NA,0.9,0.6
1999,NSH,Andrew Brunette,LW,11,20,-10,1018,0.63842800930991,NA,1.6,0.6
1999,NSH,Patric Kjellberg,LW,11,20,-13,1256,0.7620308461449977,NA,0.9,0.7
1999,NSH,Jamie Heward,D,6,12,-24,1021,0.09865449004413053,NA,1.4,0
1999,NSH,Vitali Yachmenev,RW,7,10,-10,831,0.5160115718195332,NA,0.2,0.4
1999,NSH,Drake Berehowsky,D,2,15,-9,1607,2.3853764935399124,NA,0.3,2.2
1999,NSH,Denny Lambert,LW,5,11,-3,785,0.6748681866713373,NA,0,0.6
1999,NSH,Joel Bouchard,D,4,11,-10,1444,1.9951726629045357,NA,0.5,1.8
1999,NSH,Blair Atcheynum,RW,8,6,-10,790,0.47143348870153323,NA,0.1,0.3
1999,NSH,John Slaney,D,2,12,-12,950,0.8924711035090604,NA,0.7,0.8
1999,NSH,Bob Boughner,D,3,10,-6,1463,2.341630619297537,NA,0.2,2.2
1999,NSH,Kimmo Timonen,D,4,8,-4,953,1.518242454185746,NA,0.7,1.4
1999,NSH,Jan Vopat,D,5,6,0,995,1.90882397996487,NA,0.6,1.8
1999,NSH,Ville Peltonen,LW,5,5,1,223,0.2634898967414292,NA,0.9,0.2
1999,NSH,Darren Turcotte,C,4,5,-11,634,0.14396780879723117,NA,-0.4,0.2
1999,NSH,Rob Valicevic,C,4,2,4,209,0.3429816845608788,NA,0.5,0.3
1999,NSH,Mark Mowers,RW,0,6,-4,281,0.15051893428232066,NA,-0.1,0.1
1999,NSH,J.J. Daigneault,D,2,2,-4,727,1.0846804245655846,NA,-0.1,1
1999,NSH,Jeff Daniels,LW,1,3,-1,98,0.060013169615857995,NA,0.2,0.1
1999,NSH,Jeff Nelson,C,2,1,-1,145,0.0916641158229617,NA,0.1,0.1
1999,NSH,Patrick Cote,LW,1,2,-7,296,0.027051078652619635,NA,-0.4,0
1999,NSH,Jay More,D,0,2,2,297,0.7247735955230333,NA,-0.1,0.7
1999,NSH,Doug Friedman,LW,0,1,0,14,0.014109168003121562,NA,0.1,0
1999,NSH,Karlis Skrastins,D,0,1,0,24,0.04604198544638883,NA,0.1,0
1999,NSH,Greg de Vries,D,0,0,-4,109,-0.10090070067892755,NA,-0.1,-0.1
1999,NSH,Matt Henderson,RW,0,0,-1,13,-0.02461649224662709,NA,0,0
1999,NSH,Dan Keczmer,D,0,0,-3,261,0.2682005532935209,NA,-0.3,0.2
1999,NSH,David Legwand,C,0,0,0,13,0.011692390268802833,NA,0,0
1999,NSH,Brad Smyth,RW,0,0,-1,30,-0.006132896807456382,NA,-0.1,0
1999,NSH,Petr Sykora,C,0,0,-1,17,-0.023460957592943074,NA,0,0
1999,NSH,Rob Zettler,D,0,0,-2,33,-0.0916962956351871,NA,0,-0.1
1999,NYI,Robert Reichel,C,19,37,-15,1372,1.050732744377538,NA,4.2,1
1999,NYI,Ziggy Palffy,RW,22,28,-6,1103,1.2737565242803384,NA,4.6,1.1
1999,NYI,Trevor Linden,C,18,29,-14,1762,1.5533898424615915,NA,2.2,1.5
1999,NYI,Bryan Smolinski,C,16,24,-7,1584,1.6129153890504786,NA,1.7,1.6
1999,NYI,Mariusz Czerkawski,RW,21,17,-10,1115,1.1351397613513765,NA,3.2,0.9
1999,NYI,Claude Lapointe,C,14,23,-19,1587,1.1514718205760872,NA,1.1,1.1
1999,NYI,Mark Lawrence,RW,14,16,-8,848,0.8480251791993991,NA,2.4,0.7
1999,NYI,Kenny Jonsson,D,8,18,-18,1574,2.311482495604329,NA,2,2.1
1999,NYI,Mike Watt,LW,8,17,-2,844,0.8725106634948911,NA,1.2,0.9
1999,NYI,Barry Richter,D,6,18,-4,1522,3.274058976266004,NA,1.6,3.1
1999,NYI,Ted Donato,LW,7,11,-10,668,0.36439570344361777,NA,0.9,0.4
1999,NYI,Sergei Nemchinov,C,8,8,-17,961,0.48434508110482744,NA,0,0.5
1999,NYI,Bryan Berard,D,4,11,-6,767,1.3411504790434576,NA,1.2,1.2
1999,NYI,Eric Brewer,D,5,6,-14,974,1.2085863310123457,NA,0.7,1.1
1999,NYI,Scott Lachance,D,1,8,-19,1272,1.5228186941529132,NA,-0.2,1.4
1999,NYI,Mats Lindgren,C,5,3,2,242,0.36536169021221804,NA,0.7,0.4
1999,NYI,Zdeno Chara,D,2,6,-8,1115,2.005630898606644,NA,-0.1,1.9
1999,NYI,David Harlock,D,2,6,-16,1278,1.7694537747472698,NA,-0.2,1.6
1999,NYI,Gino Odjick,LW,4,3,-2,227,0.17801087524685427,NA,0.6,0.2
1999,NYI,Kevin Miller,C,1,5,-5,340,0.21067591968936988,NA,-0.2,0.2
1999,NYI,Jason Dawe,RW,2,3,0,262,0.3577885688410422,NA,0,0.3
1999,NYI,Craig Janney,C,1,4,-2,200,0.16039854702291678,NA,0.1,0.2
1999,NYI,Rich Pilon,D,0,4,-8,862,1.4098562875941412,NA,-0.4,1.3
1999,NYI,Joe Sacco,RW,3,0,-24,729,0.0655020549780008,NA,-1.3,-0.1
1999,NYI,Eric Cairns,D,0,3,1,92,0.2941473259074413,NA,0.2,0.3
1999,NYI,Ken Belanger,LW,1,1,1,46,0.0905289484795905,NA,0.2,0.1
1999,NYI,Ted Crowley,D,1,1,0,91,0.21429047273572224,NA,0.2,0.2
1999,NYI,Dmitri Nabokov,C,0,2,4,47,0.21091065718517385,NA,0.1,0.2
1999,NYI,Vladimir Orszagh,RW,1,0,2,79,0.1853848255541322,NA,0,0.2
1999,NYI,Tom Chorske,LW,0,1,1,26,0.06801679975193937,NA,0,0.1
1999,NYI,Dean Malkoc,D,0,1,3,31,0.30550608958768716,NA,0.1,0.3
1999,NYI,Vladimir Chebaturkin,D,0,0,6,138,0.7899800465150983,NA,-0.1,0.8
1999,NYI,Mike Hough,LW,0,0,-2,92,0.026053871335209266,NA,-0.2,0
1999,NYI,Mike Kennedy,C,0,0,0,11,0.013084530790919646,NA,0,0
1999,NYI,Warren Luhning,RW,0,0,-4,102,-0.015712292716390377,NA,-0.3,0
1999,NYI,Ray Schultz,D,0,0,-2,61,-0.011358763680245838,NA,-0.1,0
1999,NYI,Steve Webb,RW,0,0,-10,190,-0.12804507138894447,NA,-0.5,-0.2
1999,NYR,Wayne Gretzky*,C,9,53,-23,1475,1.0428478034847497,NA,3.3,0.9
1999,NYR,John MacLean,RW,28,27,5,1699,2.147772933142751,NA,4,2.2
1999,NYR,Brian Leetch*,D,13,42,-7,2449,5.299691405172541,NA,4.5,5
1999,NYR,Adam Graves,LW,38,15,-12,1685,1.663591540597324,NA,4.8,1.5
1999,NYR,Petr Nedved,C,20,27,-6,1149,1.274141400543807,NA,3.8,1.1
1999,NYR,Marc Savard,C,9,36,-7,1021,1.0675480336596501,NA,2.8,0.9
1999,NYR,Kevin Stevens,LW,23,20,-10,1231,1.167570679622346,NA,3.5,1.1
1999,NYR,Niklas Sundstrom,LW,13,30,-2,1554,1.8856137269786357,NA,1.6,1.8
1999,NYR,Mike Knuble,RW,15,20,-7,1219,1.13071342099471,NA,1.9,1.2
1999,NYR,Mathieu Schneider,D,10,24,-19,1844,2.926411096104845,NA,2.6,2.7
1999,NYR,Todd Harvey,RW,11,17,-1,641,0.698462339452333,NA,2.3,0.7
1999,NYR,Manny Malhotra,C,8,8,-2,628,0.7459745682840038,NA,0.8,0.7
1999,NYR,Ulf Samuelsson,D,4,8,6,1372,3.737983060515459,NA,0.3,3.6
1999,NYR,Brent Fedyk,LW,4,6,-11,744,0.513609013449279,NA,-0.5,0.5
1999,NYR,Jeff Beukeboom,D,0,9,-2,628,1.3431197190758428,NA,0.3,1.3
1999,NYR,Alex Kovalev,RW,3,4,-6,278,0.08722143449479848,NA,0.3,0.1
1999,NYR,Scott Fraser,RW,2,4,-12,283,-0.13953410982369957,NA,0.1,-0.1
1999,NYR,Chris Tamer,D,1,5,-12,802,0.9831848323218565,NA,-0.1,0.9
1999,NYR,Peter Popovic,D,1,4,-12,1406,2.4240554402815504,NA,-0.8,2.3
1999,NYR,Rich Brennan,D,1,3,-4,313,0.43666827373779216,NA,0.2,0.4
1999,NYR,Rumun Ndur,D,1,3,-2,371,0.7300340464837213,NA,0.1,0.7
1999,NYR,Eric Lacroix,LW,2,1,-5,123,-0.03837328428591929,NA,0.2,0
1999,NYR,Sean Pronger,C,0,3,-3,91,0.0030724089344655557,NA,0.1,0
1999,NYR,Esa Tikkanen,LW,0,3,-5,436,0.3570290494042123,NA,-0.8,0.3
1999,NYR,Jan Mertzig,D,0,2,-5,277,0.2732865558156258,NA,-0.1,0.2
1999,NYR,Alexander Karpovtsev,D,1,0,1,45,0.18485164419971145,NA,0.2,0.2
1999,NYR,Derek Armstrong,C,0,0,0,9,0.01180141597112087,NA,0,0
1999,NYR,Christian Dube,C,0,0,0,16,0.020980295059770438,NA,0,0
1999,NYR,Jeff Finley,D,0,0,-1,23,-0.02263442343603724,NA,0,0
1999,NYR,Darren Langdon,LW,0,0,-3,156,0.08081651450617627,NA,-0.4,0.1
1999,NYR,Mike Maneluk,RW,0,0,-1,29,-0.0053981405247270145,NA,-0.1,0
1999,NYR,Stan Neckar,D,0,0,-1,248,0.5141137335025906,NA,-0.2,0.5
1999,NYR,Geoff Smith,D,0,0,-5,60,-0.2443772222096286,NA,-0.1,-0.3
1999,NYR,P.J. Stock,LW,0,0,-1,14,-0.021065279020491833,NA,0,0
1999,NYR,Johan Witehall,LW,0,0,0,16,0.020212259869144114,NA,0,0
1999,NYR,Harry York,C,0,0,-1,50,0.026812415655789686,NA,-0.1,0
1999,OTT,Alexei Yashin,C,44,50,16,1811,2.5769993664833417,NA,9.6,2.4
1999,OTT,Shawn McEachern,LW,31,25,8,1444,1.439916340569248,NA,5.2,1.7
1999,OTT,Andreas Dackell,RW,15,35,9,1332,1.937068762360196,NA,3.3,1.7
1999,OTT,Magnus Arvedson,LW,21,26,33,1371,2.351570098281083,NA,3.5,2.6
1999,OTT,Andreas Johansson,C,21,16,1,1011,1.1312469091621036,NA,3.4,1
1999,OTT,Vinny Prospal,C,10,26,8,1031,1.4241161380348377,NA,2.1,1.3
1999,OTT,Jason York,D,4,31,17,1882,5.219243794553072,NA,2.2,5.1
1999,OTT,Daniel Alfredsson,RW,11,22,8,1007,1.510779727403502,NA,1.9,1.3
1999,OTT,Radek Bonk,C,16,16,15,1112,1.7829025282014617,NA,2.1,1.7
1999,OTT,Marian Hossa*,LW,15,15,18,839,1.3540230008622873,NA,2.5,1.5
1999,OTT,Wade Redden,D,8,21,7,1688,4.042028311550446,NA,2.2,4
1999,OTT,Igor Kravchuk,D,4,21,14,1884,4.990884099981884,NA,1.1,4.9
1999,OTT,Sami Salo,D,7,12,20,1202,4.041992918966962,NA,1.5,4
1999,OTT,Shaun Van Allen,C,6,11,3,878,1.0650278981693788,NA,0.1,1
1999,OTT,Bruce Gardiner,C,4,8,6,759,1.052688422404195,NA,-0.3,1
1999,OTT,Janne Laukkanen,D,1,11,18,931,3.3251592996665478,NA,0.4,3.3
1999,OTT,Patrick Traverse,D,1,9,12,687,2.3542932712925966,NA,0.5,2.3
1999,OTT,Lance Pitlick,D,3,6,7,833,2.269466309360934,NA,0.4,2.2
1999,OTT,Steve Martins,C,4,3,4,305,0.48458983209342155,NA,0.3,0.5
