year,team,player,goals,shots,mins,gps,gps.sr
2016,VAN,Ryan Miller,137,1634,3043,8.734570139505449,9.9
2016,VAN,Jacob Markstrom,84,988,1847,5.159408440403177,5.9
2016,VAN,Richard Bachman,3,31,60,0.12366698854848254,0.1
2016,WPG,Connor Hellebuyck,56,683,1433,3.7836653257030455,4.3
2016,WPG,Ondrej Pavelec,88,918,1899,3.7501068079421183,4.3
2016,WPG,Michael Hutchinson,75,805,1586,3.5158579039734805,4
2016,WSH,Braden Holtby,141,1802,3841,10.690455149784972,12.1
2016,WSH,Philipp Grubauer,43,523,1111,2.884862756991518,3.3
2017,ANA,John Gibson,109,1437,2950,9.028456629078788,10.3
2017,ANA,Jonathan Bernier,83,982,1993,5.2953976559332165,6
2017,ANA,Dustin Tokarski,0,5,10,0.07036849330369445,0.1
2017,ARI,Mike Smith,156,1819,3202,9.577214358940301,10.9
2017,ARI,Louis Domingue,82,888,1599,4.07518051711186,4.6
2017,ARI,Marek Langhamer,1,8,16,0.009879053997810212,0
2017,ARI,Justin Peters,7,70,133,0.26618515923501573,0.3
2017,BOS,Tuukka Rask,137,1610,3680,8.587311509319788,9.8
2017,BOS,Anton Khudobin,39,405,885,1.6941370813633145,1.9
2017,BOS,Malcolm Subban,3,16,31,-0.0829524272924805,-0.1
2017,BOS,Zane McIntyre,22,155,333,-0.07820848392369206,-0.1
2017,BUF,Robin Lehner,152,1910,3405,11.268763078219946,12.9
2017,BUF,Anders Nilsson,66,857,1484,5.282264423238572,6
2017,BUF,Linus Ullmark,3,36,59,0.1985215459222974,0.2
2017,CAR,Cam Ward,162,1711,3618,7.440991691851895,8.5
2017,CAR,Eddie Lack,48,492,1090,1.9941540472546908,2.3
2017,CAR,Michael Leighton,12,92,210,0.062253853330766884,0.1
2017,CAR,Jorge Alves,0,0,0,NaN,0
2017,CAR,Alex Nedeljkovic,0,17,30,0.23925287723256114,0.3
2017,CBJ,Sergei Bobrovsky,127,1854,3707,13.048399335421083,14.9
2017,CBJ,Joonas Korpisalo,38,401,791,1.7405528220084616,2
2017,CBJ,Curtis McElhinney,15,198,376,1.2459343055047867,1.4
2017,CBJ,Anton Forsberg,4,27,59,-0.030852277312453644,0
2017,CGY,Brian Elliott,121,1338,2844,6.40263403820843,7.3
2017,CGY,Chad Johnson,87,969,2013,4.701597432191206,5.4
2017,CGY,Jon Gillies,1,28,60,0.2913530272125881,0.3
2017,CGY,David Rittich,1,10,20,0.03802645131928798,0
2017,CHI,Corey Crawford,138,1691,3247,9.624570565551538,11
2017,CHI,Scott Darling,67,877,1689,5.461027861165246,6.2
2017,COL,Calvin Pickard,140,1461,2820,6.182198803005396,7.1
2017,COL,Semyon Varlamov,76,745,1348,2.678904820354804,3.1
2017,COL,Jeremy Smith,32,286,543,0.7383406877520936,0.8
2017,COL,Spencer Martin,13,96,179,0.015838112685621884,0
2017,DAL,Kari Lehtonen,151,1546,3177,6.248647300999086,7.1
2017,DAL,Antti Niemi,95,880,1729,2.6273539690806373,3
2017,DET,Petr Mrazek,145,1462,2858,5.682719825225626,6.5
2017,DET,Jimmy Howard,49,675,1397,4.466930366881806,5.1
2017,DET,Jared Coreau,41,362,712,0.8835469683753412,1
2017,EDM,Cam Talbot,171,2117,4294,12.230518530518978,14
2017,EDM,Laurent Brossoit,11,153,332,1.0234600069239406,1.2
2017,EDM,Jonas Gustavsson,17,139,329,0.21016501394499032,0.2
2017,FLA,James Reimer,98,1222,2325,7.132427305189041,8.1
2017,FLA,Roberto Luongo,104,1217,2327,6.445795600156738,7.4
2017,FLA,Reto Berra,18,145,313,0.1918966706213229,0.2
2017,LAK,Peter Budaj,107,1286,3029,7.108749201883413,8.1
2017,LAK,Jonathan Quick,35,421,931,2.3301584010875405,2.7
2017,LAK,Ben Bishop,17,170,410,0.646449672427896,0.7
2017,LAK,Jeff Zatkoff,27,223,550,0.36525034856604843,0.4
2017,LAK,Jack Campbell,0,5,20,0.07036849330369445,0.1
2017,MIN,Devan Dubnyk,141,1842,3758,11.441567457458811,13.1
2017,MIN,Darcy Kuemper,55,562,1053,2.2603392064897068,2.6
2017,MIN,Alex Stalock,3,54,119,0.4518481218155973,0.5
2017,MTL,Carey Price,138,1794,3708,11.074161527607645,12.6
2017,MTL,Al Montoya,50,569,1125,2.8724077735553832,3.3
2017,MTL,Charlie Lindgren,3,59,122,0.5222166151192917,0.6
2017,NJD,Cory Schneider,163,1781,3473,8.32344006281552,9.5
2017,NJD,Keith Kinkaid,65,778,1476,4.273152764328301,4.9
2017,NSH,Pekka Rinne,144,1757,3568,9.937171465431701,11.3
2017,NSH,Juuse Saros,47,614,1200,3.813855819152936,4.4
2017,NSH,Marek Mazanec,14,87,178,-0.21353571054912948,-0.2
2017,NYI,Thomas Greiss,126,1453,2813,7.507556707752893,8.6
2017,NYI,Jaroslav Halak,75,885,1605,4.751933168146349,5.4
2017,NYI,Jean-Francois Berube,30,271,527,0.7326562784172124,0.8
2017,NYR,Henrik Lundqvist,148,1650,3240,8.020443567580243,9.1
2017,NYR,Antti Raanta,61,782,1617,4.740289700123656,5.4
2017,NYR,Magnus Hellberg,2,28,79,0.18864249192448715,0.2
2017,OTT,Craig Anderson,92,1247,2421,8.10053298343611,9.2
2017,OTT,Mike Condon,96,1115,2304,5.831962619066176,6.7
2017,OTT,Chris Driedger,4,15,40,-0.1997366612413203,-0.2
2017,OTT,Andrew Hammond,14,86,206,-0.22760940920986827,-0.3
2017,PHI,Steve Mason,143,1556,3225,7.211068569911284,8.2
2017,PHI,Michal Neuvirth,64,586,1364,1.6737131567545311,1.9
2017,PHI,Anthony Stolarz,13,181,376,1.2121024988484272,1.4
2017,PIT,Matt Murray,111,1450,2766,9.005993641092191,10.3
2017,PIT,Marc-Andre Fleury,107,1181,2125,5.631010842505832,6.4
2017,PIT,Mike Condon,0,7,20,0.09851589062517224,0.1
2017,PIT,Tristan Jarry,3,25,59,0.043710860654169494,0
2017,SJS,Martin Jones,152,1725,3800,8.66512882598325,9.9
2017,SJS,Aaron Dell,37,533,1111,3.7009915805140956,4.2
2017,STL,Jake Allen,138,1620,3418,8.625337960639078,9.8
2017,STL,Carter Hutton,58,663,1459,3.373651165360032,3.8
2017,STL,Pheonix Copley,5,29,59,-0.10541541527907675,-0.1
2017,TBL,Andrei Vasilevskiy,123,1480,2831,8.195678177457147,9.3
2017,TBL,Ben Bishop,77,870,1813,4.335406617659067,4.9
2017,TBL,Peter Budaj,13,128,279,0.4661964698292661,0.5
2017,TBL,Kristers Gudlevskis,0,3,11,0.042221095982216676,0
2017,TOR,Frederik Andersen,169,2052,3799,11.521149188147154,13.1
2017,TOR,Curtis McElhinney,36,418,759,2.1852267698172234,2.5
2017,TOR,Antoine Bibeau,4,55,121,0.36321128518823526,0.4
2017,TOR,Jhonas Enroth,18,141,274,0.13560187597836737,0.2
2017,VAN,Ryan Miller,150,1737,3212,9.039434280488317,10.3
2017,VAN,Jacob Markstrom,62,692,1417,3.3709462853690564,3.8
2017,VAN,Richard Bachman,13,162,295,0.9447022242943884,1.1
2017,WPG,Connor Hellebuyck,146,1572,3034,7.1281161426188024,8.1
2017,WPG,Michael Hutchinson,67,690,1378,2.829246211607073,3.2
2017,WPG,Ondrej Pavelec,26,233,440,0.6086978704615378,0.7
2017,WPG,Eric Comrie,4,39,59,0.13803210661641307,0.2
2017,WSH,Braden Holtby,127,1690,3680,10.740312755059907,12.3
2017,WSH,Philipp Grubauer,43,585,1265,3.816560699143912,4.4
2018,ANA,John Gibson,139,1872,3428,11.198443192472672,13.2
2018,ANA,Ryan Miller,53,739,1353,4.593827494623092,5.4
2018,ANA,Reto Berra,7,95,182,0.5732843758967648,0.7
2018,ARI,Antti Raanta,97,1388,2599,8.86347582423445,10.4
2018,ARI,Scott Wedgewood,63,587,1097,1.7168847115109578,2
2018,ARI,Darcy Kuemper,32,317,597,1.114099628112983,1.3
2018,ARI,Adin Hill,14,129,241,0.36297488998324773,0.4
2018,ARI,Marek Langhamer,0,10,29,0.12845801013283312,0.2
2018,ARI,Louis Domingue,28,194,388,-0.09618148488363569,-0.1
2018,BOS,Tuukka Rask,125,1513,3173,7.8809340694342644,9.3
2018,BOS,Anton Khudobin,76,876,1781,4.22762586652884,5
2018,BUF,Robin Lehner,143,1560,2852,6.820800864691055,8
2018,BUF,Chad Johnson,105,962,1774,2.6516597693013004,3.1
2018,BUF,Linus Ullmark,8,123,240,0.8405287013593906,1
2018,BUF,Adam Wilcox,0,14,39,0.17984121418596632,0.2
2018,CAR,Cam Ward,112,1187,2459,4.8948982769248985,5.8
2018,CAR,Scott Darling,131,1171,2475,2.9330415054355305,3.5
2018,CBJ,Sergei Bobrovsky,158,1993,3912,10.996461159803122,12.9
2018,CBJ,Joonas Korpisalo,58,564,1049,1.8836218027519755,2.2
2018,CGY,Mike Smith,141,1686,3191,8.624247998183364,10.2
2018,CGY,David Rittich,49,512,1008,2.0475830762450076,2.4
2018,CGY,Jon Gillies,29,280,605,0.9161192993494219,1.1
2018,CGY,Eddie Lack,12,64,136,-0.28712597006155305,-0.3
2018,CHI,Corey Crawford,60,842,1584,5.269878278626124,6.2
2018,CHI,Anton Forsberg,85,921,1715,3.9737439859428285,4.7
2018,CHI,Jean-Francois Berube,42,398,667,1.2302284810958601,1.4
2018,CHI,Jeff Glass,46,452,821,1.5541493241759305,1.8
2018,CHI,Collin Delia,7,63,106,0.16221874347169896,0.2
2018,CHI,Scott Foster,0,7,14,0.08992060709298319,0.1
2018,COL,Semyon Varlamov,128,1595,2861,8.656975443795574,10.2
2018,COL,Jonathan Bernier,95,1092,2001,5.245994930121203,6.2
2018,COL,Andrew Hammond,2,33,58,0.2390352276197352,0.3
2018,DAL,Ben Bishop,120,1437,2887,7.366843706971269,8.7
2018,DAL,Kari Lehtonen,83,946,1944,4.479765217093523,5.3
2018,DAL,Mike McKenna,5,50,101,0.18009953611763016,0.2
2018,DET,Jimmy Howard,160,1770,3368,7.946971328022326,9.4
2018,DET,Petr Mrazek,57,630,1184,2.8238827725379823,3.3
2018,DET,Jared Coreau,27,203,380,0.11186882714522091,0.1
2018,EDM,Cam Talbot,188,2036,3730,8.77568751609509,10.3
2018,EDM,Laurent Brossoit,40,343,740,0.7085856311838922,0.8
2018,EDM,Al Montoya,23,244,469,1.008299080327065,1.2
2018,FLA,James Reimer,120,1373,2411,6.544712442121134,7.7
2018,FLA,Roberto Luongo,81,1143,1966,7.19526422252895,8.5
2018,FLA,Harri Sateri,24,271,493,1.2626976047764082,1.5
2018,FLA,Antti Niemi,5,39,59,0.03879572497151377,0
2018,LAK,Jonathan Quick,147,1867,3677,10.394709364131803,12.2
2018,LAK,Darcy Kuemper,35,516,999,3.39309972102844,4
2018,LAK,Jack Campbell,11,145,267,0.8458220149237021,1
2018,MIN,Devan Dubnyk,145,1769,3450,9.320697070648649,11
2018,MIN,Alex Stalock,71,787,1495,3.546540090893162,4.2
2018,MTL,Carey Price,148,1487,2855,5.420866876174838,6.4
2018,MTL,Antti Niemi,42,592,1026,3.722313877672822,4.4
2018,MTL,Charlie Lindgren,42,457,833,1.9881307408795756,2.3
2018,MTL,Al Montoya,14,102,223,0.016138262624598554,0
2018,NJD,Keith Kinkaid,106,1214,2298,5.796363521739391,6.8
2018,NJD,Cory Schneider,114,1228,2332,5.236699912650898,6.2
2018,NJD,Eddie Lack,11,113,207,0.43475638249863624,0.5
2018,NJD,Ken Appleby,3,55,124,0.4292047470026608,0.5
2018,NSH,Pekka Rinne,134,1840,3475,11.249568074594144,13.2
2018,NSH,Juuse Saros,61,810,1497,4.766374543291749,5.6
2018,NYI,Jaroslav Halak,161,1744,3024,7.520542398767656,8.9
2018,NYI,Thomas Greiss,95,879,1492,2.5098393142918565,3
2018,NYI,Christopher Gibson,26,284,427,1.2448168121304757,1.5
2018,NYR,Henrik Lundqvist,174,2036,3503,10.069820956825394,11.9
2018,NYR,Alexandar Georgiev,27,331,515,1.756131356845485,2.1
2018,NYR,Ondrej Pavelec,46,510,904,2.299205782946363,2.7
2018,NYR,Brandon Halverson,1,6,13,-0.015363296829607217,0
2018,OTT,Craig Anderson,180,1768,3251,6.07251766780962,7.2
2018,OTT,Mike Condon,88,898,1626,3.400976253909388,4
2018,OTT,Daniel Taylor,4,34,58,0.06700482281440422,0.1
2018,PHI,Brian Elliott,112,1228,2522,5.4215761184695115,6.4
2018,PHI,Michal Neuvirth,45,530,1039,2.648559906121336,3.1
2018,PHI,Petr Mrazek,49,450,913,1.2511434134214423,1.5
2018,PHI,Alex Lyon,22,232,480,0.9465875710769728,1.1
2018,PIT,Matt Murray,133,1423,2733,5.98530715496431,7
2018,PIT,Tristan Jarry,63,687,1364,3.001464812839287,3.5
2018,PIT,Casey DeSmith,28,356,700,1.9848382792682602,2.3
2018,PIT,Antti Niemi,16,79,128,-0.46419136649953174,-0.5
2018,SJS,Martin Jones,145,1699,3416,8.421490999718818,9.9
2018,SJS,Aaron Dell,67,775,1522,3.76214289037099,4.4
2018,STL,Jake Allen,152,1614,3317,6.682531193224585,7.9
2018,STL,Carter Hutton,56,810,1610,5.228565057838284,6.2
2018,TBL,Andrei Vasilevskiy,167,2075,3825,11.217873916708589,13.2
2018,TBL,Louis Domingue,33,384,686,1.882330193093658,2.2
2018,TBL,Peter Budaj,27,217,430,0.29171004133118716,0.3
2018,TOR,Frederik Andersen,182,2211,3889,11.578331310875512,13.6
2018,TOR,Curtis McElhinney,35,528,979,3.5472493331878407,4.2
2018,TOR,Calvin Pickard,4,28,63,-0.010069983265295625,0
2018,VAN,Jacob Markstrom,154,1745,3414,8.180454920146088,9.6
2018,VAN,Anders Nilsson,84,850,1464,3.15413021690902,3.7
2018,VAN,Thatcher Demko,4,30,61,0.015621618761270934,0
2018,VEG,Marc-Andre Fleury,100,1376,2673,8.432011903347131,9.9
2018,VEG,Malcolm Subban,55,614,1230,2.8032261621440644,3.3
2018,VEG,Maxime Lagace,57,430,874,0.2547225698813199,0.3
2018,VEG,Oscar Dansk,5,93,169,0.7324689796888127,0.9
2018,VEG,Dylan Ferguson,1,2,9,-0.06674650088274046,-0.1
2018,WPG,Connor Hellebuyck,156,2048,3966,11.887856421352318,14
2018,WPG,Steve Mason,37,392,685,1.6153441895626957,1.9
2018,WPG,Michael Hutchinson,7,75,129,0.3163683556310988,0.4
2018,WPG,Eric Comrie,12,94,180,0.09824806033694633,0.1
2018,WSH,Braden Holtby,153,1648,3068,7.02685032476691,8.3
2018,WSH,Philipp Grubauer,73,953,1865,5.494066853279579,6.5
2019,ANA,John Gibson,153,1838,3233,9.932695773970428,11.6
2019,ANA,Ryan Miller,51,578,1109,2.861310701687933,3.3
2019,ANA,Kevin Boyle,10,139,277,0.893909270805849,1
2019,ANA,Chad Johnson,20,156,320,0.20561500693277565,0.2
2019,ARI,Darcy Kuemper,126,1676,3251,10.285403152196395,12
2019,ARI,Adin Hill,32,322,696,1.267931026754358,1.5
2019,ARI,Antti Raanta,33,351,687,1.5531520634550386,1.8
2019,ARI,Hunter Miska,1,9,18,0.025843408064792107,0
2019,ARI,Calvin Pickard,17,157,283,0.49121346282864314,0.6
2019,BOS,Tuukka Rask,109,1245,2635,6.240716177056072,7.3
2019,BOS,Jaroslav Halak,90,1158,2308,6.839077464095755,8
2019,BUF,Carter Hutton,142,1541,2840,7.080579761762415,8.3
2019,BUF,Linus Ullmark,109,1146,2102,4.956796915308419,5.8
2019,CAR,Petr Mrazek,95,1104,2387,5.684375242672066,6.6
2019,CAR,Curtis McElhinney,85,968,1978,4.829372616161602,5.6
2019,CAR,Scott Darling,27,233,486,0.5680832034314423,0.7
2019,CAR,Alex Nedeljkovic,2,26,60,0.1554378675839397,0.2
2019,CBJ,Sergei Bobrovsky,153,1756,3557,8.869247496563288,10.4
2019,CBJ,Joonas Korpisalo,67,651,1361,2.354014649067205,2.7
2019,CGY,David Rittich,109,1228,2503,6.020245192715566,7
2019,CGY,Mike Smith,109,1069,2400,3.958193045060252,4.6
2019,CHI,Cam Ward,115,1113,1882,3.9835646791310575,4.6
2019,CHI,Corey Crawford,108,1176,2213,5.436739883083618,6.3
2019,CHI,Collin Delia,50,545,831,2.524214139260078,2.9
2019,COL,Semyon Varlamov,136,1496,2839,7.042239246259816,8.2
2019,COL,Philipp Grubauer,89,1071,2021,5.801661304350995,6.8
2019,COL,Pavel Francouz,2,35,61,0.27215780047008964,0.3
2019,DAL,Ben Bishop,87,1323,2637,9.251572474805911,10.8
2019,DAL,Anton Khudobin,95,1232,2220,7.344392065941755,8.6
2019,DAL,Landon Bow,1,19,58,0.15553222238273653,0.2
2019,DET,Jimmy Howard,156,1709,3053,7.987080494804873,9.3
2019,DET,Jonathan Bernier,98,1025,1860,4.38720403509623,5.1
2019,DET,Kaden Fulcher,2,11,27,-0.039095353892976886,0
2019,EDM,Mikko Koskinen,146,1551,2992,6.846762476794931,8
2019,EDM,Cam Talbot,95,888,1695,2.883096853404467,3.4
2019,EDM,Anthony Stolarz,15,145,239,0.5173399352898261,0.6
2019,FLA,Roberto Luongo,122,1205,2347,4.540566097106642,5.3
2019,FLA,James Reimer,93,929,1805,3.596574041750755,4.2
2019,FLA,Sam Montembeault,30,282,591,0.9309288191252962,1.1
2019,FLA,Michael Hutchinson,14,87,201,-0.14397866293289374,-0.2
2019,LAK,Jonathan Quick,149,1329,2648,3.6950412244724924,4.3
2019,LAK,Jack Campbell,61,845,1593,5.415236795763472,6.3
2019,LAK,Calvin Petersen,27,355,622,2.150286738110364,2.5
2019,LAK,Peter Budaj,6,33,72,-0.11728606167893066,-0.1
2019,MIN,Devan Dubnyk,163,1877,3855,9.529716901596831,11.1
2019,MIN,Alex Stalock,53,525,1065,1.9922069361601153,2.3
2019,MTL,Carey Price,161,1952,3880,10.684136058624132,12.5
2019,MTL,Antti Niemi,61,539,969,1.4467590776343744,1.7
2019,MTL,Charlie Lindgren,5,49,65,0.18109256605113824,0.2
2019,NJD,Keith Kinkaid,129,1188,2302,3.683959439016634,4.3
2019,NJD,Mackenzie Blackwood,55,669,1264,3.6779728126957996,4.3
2019,NJD,Cory Schneider,70,718,1372,2.950300130533359,3.4
2019,NSH,Pekka Rinne,130,1581,3220,8.689853316890487,10.1
2019,NSH,Juuse Saros,74,870,1696,4.558064008880681,5.3
2019,NYI,Robin Lehner,93,1323,2616,8.706313325877765,10.2
2019,NYI,Thomas Greiss,87,1185,2294,7.461866837218277,8.7
2019,NYI,Christopher Gibson,1,17,40,0.1295944595191476,0.2
2019,NYR,Henrik Lundqvist,158,1699,3089,7.675638630844215,9
2019,NYR,Alexandar Georgiev,91,1057,1874,5.438343914663159,6.3
2019,OTT,Craig Anderson,163,1676,2785,6.922971733806148,8.1
2019,OTT,Anders Nilsson,64,745,1322,3.845719078119953,4.5
2019,OTT,Mike McKenna,30,292,454,1.0606176334432411,1.2
2019,OTT,Joey Daccord,5,40,60,0.06437263316498826,0.1
2019,OTT,Mike Condon,8,40,75,-0.20825694129908534,-0.2
2019,OTT,Marcus Hogberg,14,121,206,0.29696330574811747,0.3
2019,PHI,Carter Hart,81,976,1717,5.296629766901387,6.2
2019,PHI,Brian Elliott,69,741,1397,3.339460928285991,3.9
2019,PHI,Calvin Pickard,31,227,464,0.1267638155552444,0.1
2019,PHI,Anthony Stolarz,35,358,630,1.462181183834884,1.7
2019,PHI,Cam Talbot,13,109,211,0.23221325338794177,0.3
2019,PHI,Michal Neuvirth,26,184,366,0.02348453809487264,0
2019,PHI,Alex Lyon,6,31,71,-0.14322382454251958,-0.2
2019,PHI,Mike McKenna,4,24,57,-0.052252944922364854,-0.1
2019,PIT,Matt Murray,129,1594,2880,8.949325300325176,10.4
2019,PIT,Casey DeSmith,89,1060,1944,5.659003608601257,6.6
2019,PIT,Tristan Jarry,7,62,120,0.17992037572869699,0.2
2019,SJS,Martin Jones,176,1699,3597,6.4709218162831235,7
2019,SJS,Aaron Dell,70,613,1323,1.7019425278271116,1.9
2019,STL,Jordan Binnington,59,807,1876,5.468453531235202,6
2019,STL,Jake Allen,121,1277,2568,5.962386632163657,6.5
2019,STL,Chad Johnson,29,250,491,0.6501081073235179,0.7
2019,TBL,Andrei Vasilevskiy,128,1713,3204,11.338835553318942,12.4
2019,TBL,Louis Domingue,75,812,1561,3.9801287452868714,4.3
2019,TBL,Eddie Pasquale,12,102,182,0.24888723831458875,0.3
2019,TOR,Frederik Andersen,162,1958,3510,11.43265976241499,12.5
2019,TOR,Garret Sparks,58,592,1105,2.5785066589765684,2.8
2019,TOR,Michael Hutchinson,13,152,295,0.8462479875909028,0.9
2019,VAN,Jacob Markstrom,166,1896,3599,10.181753885451352,11.1
2019,VAN,Thatcher Demko,25,288,534,1.5675469118533623,1.7
2019,VAN,Anders Nilsson,37,353,718,1.3023390801658565,1.4
2019,VAN,Richard Bachman,6,29,60,-0.18123453057368122,-0.2
2019,VAN,Michael Dipietro,7,24,60,-0.34806915562480667,-0.4
2019,VEG,Marc-Andre Fleury,152,1745,3635,9.446762677505939,10.3
2019,VEG,Malcolm Subban,60,612,1227,2.66167124941656,2.9
2019,VEG,Maxime Lagace,4,31,60,0.04127902871730576,0
2019,WPG,Connor Hellebuyck,179,2051,3704,11.069685257096474,12.1
2019,WPG,Laurent Brossoit,49,652,1165,4.288435204707817,4.7
2019,WPG,Eric Comrie,5,28,60,-0.09776667363100379,-0.1
2019,WSH,Braden Holtby,160,1795,3407,9.362587198723652,10.2
2019,WSH,Pheonix Copley,74,776,1529,3.5772904549302713,3.9
